% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=483520, Thu Apr 18 17:28:05 2024
1 128 -0.04191941787694896 -0.01906686261583167 0.2751804270643631 0.3504103016966441 0.7987776639645816 1.0057140489230174 1.1621073510438509
2 256 -0.04191941787694896 -0.01906686261583167 0.2751804270643631 0.3504103016966441 0.7987776639645816 1.0057140489230174 1.1621073510438509
3 384 -0.04191941787694896 -0.01906686261583167 0.2751804270643631 0.3504103016966441 0.7987776639645816 1.0057140489230174 1.1621073510438509
4 512 -0.031384211606927254 0.019541562263490443 0.3603420683826272 0.42301646321858843 0.7291152516595494 1.0108793219903383 1.202711081752299
5 640 -0.031384211606927254 0.019541562263490443 0.3603420683826272 0.42301646321858843 0.7291152516595494 1.0108793219903383 1.202711081752299
6 768 -0.031384211606927254 0.019541562263490443 0.3603420683826272 0.42301646321858843 0.7291152516595494 1.0108793219903383 1.202711081752299
7 896 -0.2512281716883722 -0.15557036219331985 0.17666756954166973 0.1917557372916139 0.7828701281405995 1.060456613053067 1.123630782017447
8 1024 -0.2512281716883722 -0.15557036219331985 0.17666756954166973 0.1917557372916139 0.7828701281405995 1.060456613053067 1.123630782017447
9 1152 -0.2512281716883722 -0.15557036219331985 0.17666756954166973 0.1917557372916139 0.7828701281405995 1.060456613053067 1.123630782017447
10 1280 -0.45666040853463813 -0.40150045721284894 0.12654343968058096 0.24739812065660177 0.7369822462727864 0.9041240110634882 1.2803971810720247
11 1408 -0.45666040853463813 -0.40150045721284894 0.12654343968058096 0.24739812065660177 0.7369822462727864 0.9041240110634882 1.2803971810720247
12 1536 -0.45666040853463813 -0.40150045721284894 0.12654343968058096 0.24739812065660177 0.7369822462727864 0.9041240110634882 1.2803971810720247
13 1664 -0.42230568903450216 -0.28046287672246806 0.1768331747241238 0.18742237956095364 0.6875205330186368 1.050007097104169 1.1936501215635367
14 1792 -0.42230568903450216 -0.28046287672246806 0.1768331747241238 0.18742237956095364 0.6875205330186368 1.050007097104169 1.1936501215635367
15 1920 -0.42230568903450216 -0.28046287672246806 0.1768331747241238 0.18742237956095364 0.6875205330186368 1.050007097104169 1.1936501215635367
16 2048 0.16359462388248575 0.1714353541503238 0.4970573283926924 0.5977572562056439 0.633514180700385 0.9527890259307564 1.3003279797487404
17 2176 0.16359462388248575 0.1714353541503238 0.4970573283926924 0.5977572562056439 0.633514180700385 0.9527890259307564 1.3003279797487404
18 2304 0.16359462388248575 0.1714353541503238 0.4970573283926924 0.5977572562056439 0.633514180700385 0.9527890259307564 1.3003279797487404
19 2432 -0.04108428700379226 -0.040111561230884135 0.0671526917353036 0.10193471695112472 0.9476171573827763 0.987829411123256 1.0612326689061486
20 2560 -0.04108428700379226 -0.040111561230884135 0.0671526917353036 0.10193471695112472 0.9476171573827763 0.987829411123256 1.0612326689061486
21 2688 -0.04108428700379226 -0.040111561230884135 0.0671526917353036 0.10193471695112472 0.9476171573827763 0.987829411123256 1.0612326689061486
22 2816 -0.5359316314288497 -0.49192718533373847 -0.14777654596548043 -0.07706411227117223 0.5631898663778326 1.0349812921024955 1.269500255772786
23 2944 -0.5359316314288497 -0.49192718533373847 -0.14777654596548043 -0.07706411227117223 0.5631898663778326 1.0349812921024955 1.269500255772786
24 3072 -0.5359316314288497 -0.49192718533373847 -0.14777654596548043 -0.07706411227117223 0.5631898663778326 1.0349812921024955 1.269500255772786
25 3200 -0.41949929072622566 -0.3921604410847417 -0.11796345616389353 -0.0539033108317615 0.6720714612967775 1.025420264445723 1.2234513607718445
26 3328 -0.41949929072622566 -0.3921604410847417 -0.11796345616389353 -0.0539033108317615 0.6720714612967775 1.025420264445723 1.2234513607718445
27 3456 -0.41949929072622566 -0.3921604410847417 -0.11796345616389353 -0.0539033108317615 0.6720714612967775 1.025420264445723 1.2234513607718445
28 3584 -0.3812824651292441 -0.36269939222344805 -0.30384760147473006 -0.30281341079762003 0.581310979605057 1.1316946960770102 1.1753061983422755
29 3712 -0.3812824651292441 -0.36269939222344805 -0.30384760147473006 -0.30281341079762003 0.581310979605057 1.1316946960770102 1.1753061983422755
30 3840 -0.3812824651292441 -0.36269939222344805 -0.30384760147473006 -0.30281341079762003 0.581310979605057 1.1316946960770102 1.1753061983422755
31 3968 -0.41990344977558236 -0.39139534993019187 0.21968352101420127 0.39486837815027515 0.7452725754382795 0.8339299000061852 1.3225466759911604
32 4096 -0.41990344977558236 -0.39139534993019187 0.21968352101420127 0.39486837815027515 0.7452725754382795 0.8339299000061852 1.3225466759911604
33 4224 -0.41990344977558236 -0.39139534993019187 0.21968352101420127 0.39486837815027515 0.7452725754382795 0.8339299000061852 1.3225466759911604
34 4352 -0.8053169249935916 -0.7822220782179761 0.31690388001868347 0.6601843526552876 0.43426751294489596 0.5978606274554065 1.5665166444501257
35 4480 -0.8053169249935916 -0.7822220782179761 0.31690388001868347 0.6601843526552876 0.43426751294489596 0.5978606274554065 1.5665166444501257
36 4608 -0.8053169249935916 -0.7822220782179761 0.31690388001868347 0.6601843526552876 0.43426751294489596 0.5978606274554065 1.5665166444501257
37 4736 -0.5957420000141292 -0.543642015181713 0.24425386542732436 0.45478584079792045 0.6299672852503122 0.7994039019576844 1.4014616017034434
38 4864 -0.5957420000141292 -0.543642015181713 0.24425386542732436 0.45478584079792045 0.6299672852503122 0.7994039019576844 1.4014616017034434
39 4992 -0.5957420000141292 -0.543642015181713 0.24425386542732436 0.45478584079792045 0.6299672852503122 0.7994039019576844 1.4014616017034434
40 5120 -0.7569529000422792 -0.6441962513627991 0.3099765730609525 0.5152775325227229 0.4528885741281401 0.8488515211928189 1.4402579749450501
41 5248 -0.7569529000422792 -0.6441962513627991 0.3099765730609525 0.5152775325227229 0.4528885741281401 0.8488515211928189 1.4402579749450501
