% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=992027, Wed Apr 24 15:28:16 2024
1 232 -0.09205015876990758 -0.08997352428383645 0.07270213054627095 0.12485071433690227 0.9352043819680249 0.9611653538170478 1.0961541527401855
2 464 -0.17367277720486857 -0.1303017913473497 0.011139353843876909 0.01491541638343358 0.9352043819680249 0.9611653538170478 1.0961541527401855
3 696 -0.4726616123267209 -0.4029073269267511 0.10022875683228522 0.1981864993519942 0.9352043819680249 0.9611653538170478 1.0961541527401855
4 928 -0.4538245518934015 -0.369937369820737 0.06142587070800331 0.1213264354782522 0.7390293818701706 0.9714616383068692 1.2288603899673578
5 1160 -0.4579662482858676 -0.42373035677575843 -0.0038201500178481756 0.10191402739134607 0.7390293818701706 0.9714616383068692 1.2288603899673578
6 1392 -0.31046773409357287 -0.29542721787613574 -0.006662501582629571 0.074551887631102 0.7390293818701706 0.9714616383068692 1.2288603899673578
7 1624 -0.516241927007429 -0.46254561604476885 0.02524523773179095 0.13414587802798408 0.6731792727332799 0.9405775803946071 1.2892414366678258
8 1856 -0.4726831636368988 -0.4530102742912036 -0.13898681790044817 -0.05398522178255823 0.6731792727332799 0.9405775803946071 1.2892414366678258
9 2088 -0.46911766508708336 -0.4366375018433138 -0.2199784583656486 -0.18023894045019645 0.6731792727332799 0.9405775803946071 1.2892414366678258
10 2320 -0.44008481310944436 -0.40777375328946935 -0.3052606597201018 -0.3034006883502876 0.5413482697455677 1.125493104297118 1.2000863814838982
11 2552 -0.4503308238624846 -0.417131680083116 -0.2318197766114921 -0.20324828590031938 0.5413482697455677 1.125493104297118 1.2000863814838982
